author_did,has_mentions_in_bio,has_mentions_in_first_post,has_url_in_bio,has_url_in_first_post
did:plc:6zo2zttzwnjw36vehnt4k7et,False,False,False,False
did:plc:6zo5jwh2mp6g5we5usm6bbdu,True,False,False,False
did:plc:6zokrjladgsavfam2p4xpll3,True,False,False,False
did:plc:6zp7rsiqoitylh5jngwsdxkg,False,False,False,False
did:plc:6zpk4f6kq2k4qpbwxjw4eevz,False,False,False,False
did:plc:6zpqfxuncvcqqxxuqas3ucff,False,False,False,False
did:plc:6zpwk73aadky66seoajhmnez,False,False,False,False
did:plc:6zqa4sbcdhvekqimxi2rukpn,,False,,False
did:plc:6zqecb5gxtc43ccgpcx4fmam,False,False,False,False
did:plc:6zryyh4hohuwtk63zzwob2tz,False,False,False,False
did:plc:6ztb3powyjkpmxq7hw4bdn5j,False,False,False,False
did:plc:6zune66myq5dhvxbd67r5nr4,False,False,False,False
did:plc:6zuvtiklilz3ihynwdy52jn6,False,True,False,False
did:plc:6zvdjnh3udreto7gie4ht3hg,False,False,False,False
did:plc:6zvjfmyt62zkece5mstfksfa,False,False,False,False
did:plc:6zvqu3gavpmory5vkz5qeorg,False,False,False,False
did:plc:6zwktj73o36u3p5bbio64teh,False,False,False,False
did:plc:6zwkx24n4vucdcfgzbwzfy57,False,True,False,False
did:plc:6zwsjszejayipvqya2cn3ozy,False,False,False,False
did:plc:6zxalkkglmy3tih2yiinw4l6,False,False,False,False
did:plc:722zvjrvfqzkzhh53jyo6eyi,False,False,False,False
did:plc:72376chjpb4wtir37rl3dvty,,False,,False
did:plc:723zvtxtsu6ywcxf5dfyndve,False,False,False,False
did:plc:724pfbyawfj5ohz36xxsbju7,True,False,False,False
did:plc:725qozxnte62nk7pbujx3re4,False,False,False,False
did:plc:726ifq7bitumjzeviluzdyc5,False,False,False,False
did:plc:72b7uewsp5lpmtcx2526tdqv,False,False,False,False
did:plc:72eyhnqy3yjmihhxeimcbwf5,False,False,False,False
did:plc:72f3jgrahlivth3gbq7fivhd,False,False,False,False
did:plc:72ktj33gkdz425udazuaykeh,False,False,False,False
did:plc:72n7taffbvaldlded7s5hnr3,False,False,False,False
did:plc:72pm73hskgnpwm4w4lhepbgd,False,False,False,False
did:plc:72puuhsb2gxwnohuyu2ypuph,False,False,False,False
did:plc:72vx5ih7b267zr7to2u23lug,,False,,False
did:plc:72wozhnr6huxcdaayftk7vwz,False,False,False,False
did:plc:72wqkprxck4eihtsr42dl36j,False,False,False,False
did:plc:72zikan6fm4afe7dl6n5enl7,False,False,False,False
did:plc:72zmyp7ibdkhlpclxc5lbxvn,False,False,False,False
did:plc:736adwrc4g3glkyzageu4giq,False,False,False,False
did:plc:736e4mr6jsgowjzddy34npco,True,False,False,False
did:plc:736ruufdrmx4bnqcw4g66enc,False,False,False,False
did:plc:73b5a76eavodimlczqe6vwq2,False,False,False,False
did:plc:73bosxqbpz5si6ucjvmxl67a,False,False,False,False
did:plc:73bwbvl7phbc23kgcdirye55,False,False,False,False
did:plc:73cjhc52tblb5aqzvveh7uqs,False,False,False,False
did:plc:73de2znz4yxlhlbjeplwpc6k,False,False,False,False
did:plc:73h6qxu2v2tp2xhjsoilebkm,False,False,False,False
did:plc:73jhf3s2h664igigmgohjj4y,False,False,False,False
did:plc:73jny2u2ptyli4aexvupjq4x,False,False,False,False
did:plc:73k5exw5zcbshspdxoxsyf3e,True,True,False,False
did:plc:73kvkzlenq3kkopdvnjfpdbb,False,False,False,False
did:plc:73l2hp43qfchkguh4asqjong,False,False,False,False
did:plc:73ls5tubkvx747dnwhdlrg3g,False,False,False,False
did:plc:73pubnmyxegngas7vis4twnv,False,False,False,False
did:plc:73q24vil7bi5amzxkwuxh2fr,False,False,False,False
did:plc:73q2e35x3r5hgccbeokyajuh,False,False,False,False
did:plc:73skrnsn2f4zpi6ixxvxn37u,False,False,False,False
did:plc:73snlw6qdooihpj35fl7p6od,False,False,False,True
did:plc:73utfavcidcwuvrvxx5tqjqy,False,False,False,False
did:plc:73uwondbkeafoi6xzbyagzyq,False,True,False,False
did:plc:73vrita5fc3zjprcmkucwwlo,False,True,False,False
did:plc:73wgjjm3cjgmgxufqidh2omx,False,False,False,False
did:plc:73wqexox224jl24wzijd6loc,False,False,False,False
did:plc:73wqiy7zuqd6sxrcd2qypcxk,False,False,False,False
did:plc:73xheheczzfrmnfznxx74yfc,False,False,False,False
did:plc:73ygfvguphex3veqr47xwqh6,False,False,False,False
did:plc:73zlzdrdrv3acc3u2e4wrsch,False,False,False,False
did:plc:746w23b5ekx72irzqfyepasv,False,False,False,False
did:plc:747jk2tqpibbizm77e5hi2xx,False,False,False,False
did:plc:74alznc6ei4ydl7rtkb2qbul,False,False,False,False
did:plc:74dumyxhcc33gzm6jgaj76g6,False,False,False,False
did:plc:74e4fou6wtjsjhddw6fswb43,False,False,False,False
did:plc:74fzykfihis3rvhlzjqnqafp,False,False,False,False
did:plc:74guoraznnm2pbepjmcm3dga,False,False,False,False
did:plc:74ic4sfismoidpxchfzt2ine,False,False,False,False
did:plc:74jjhpj7f5qlytjluekyrdbp,False,False,False,False
did:plc:74kperxiuleezqqbbje5ztil,False,False,False,False
did:plc:74mva6v5wtbbjbtcqmnxa7xk,False,False,False,False
did:plc:74sgafvilsrx42tdkl7pqaus,False,False,False,False
did:plc:74tl3byghrxzfjxvbv7jrqbo,False,False,False,False
did:plc:74xx7aywofq27ofjzk5d44xj,False,False,False,False
did:plc:74y222lfm2vbubr33jk6kj4d,False,False,False,False
did:plc:74y3f64wpbr3rhxplbzm75dw,False,False,False,False
did:plc:74yitsfmff4h44lhvmpmacmh,False,False,False,False
did:plc:74yv4t7off26z7lyw6lbcrbf,False,False,False,False
did:plc:74zbsv66sg3oabhp7bg6vebd,False,False,False,False
did:plc:74zycyzzi7wg26nudctnc55p,False,False,False,False
did:plc:753wvkv7i3s74an3euaucqtf,False,False,False,False
did:plc:755ec2mskirtxe47pskaz6me,False,False,False,False
did:plc:755lrqvg4jtjrjkwe5rebouz,True,True,False,False
did:plc:756bpc3blcpha4j4iwpj5ga3,False,False,False,False
did:plc:75bf4yxcz3dcdqxelgtwow4s,True,False,False,False
did:plc:75ctkgux54k6kglmykowspho,True,False,False,False
did:plc:75dk23lnfpw2n7h6iaghj6ns,False,False,False,False
did:plc:75e5dgqqy5i7uxqwtvfcsets,False,False,False,False
did:plc:75f3pv5x435v4ks7qosg3gyl,False,False,False,False
did:plc:75htgl24via6xrpmliludyxj,False,False,False,False
did:plc:75idkawvcnzvkuqpa4giycap,False,True,False,False
did:plc:75ix57ebsxatuaovuedaepyi,False,False,False,False
did:plc:75kzcv3wdwajpgazpywco6d7,False,False,False,False
did:plc:75lwo2ek47gv2647lnph6tbn,False,False,False,False
did:plc:75ojhw7ldih57zesvfxumzf4,False,False,False,False
did:plc:75p2kc4i2hwzaj63qquzukxl,False,True,False,False
did:plc:75uk6n6lgxnrfp7ngfaqymmw,False,False,False,False
did:plc:75wmt67pugnpcvfggxz6jgxq,False,False,False,False
did:plc:75xo5ekd2voabxgr2epk6kt5,False,False,False,False
did:plc:75yo7ta5n4ur4vfzjwgmcf3r,False,False,False,False
did:plc:75zyzb2526p5lwmfgpfx4uwh,False,False,False,False
did:plc:762i7o372eenzijefnkjg4ic,False,False,False,False
did:plc:762kzr3qc4q7bfg2xkvih2lj,False,False,False,False
did:plc:762zwsh6nljvi3mr2gmgirnz,False,True,False,False
did:plc:763k4j4b62ih74rvpxntktnt,True,False,False,False
did:plc:766d4irmgig3j5wrjxuo3wbb,False,False,False,False
did:plc:766tafefv4ohua32dvfizje7,True,False,False,False
did:plc:7677lk6n5yfunrhcow3qspjg,False,False,False,False
did:plc:767k6ka3ufrrzk6zt7yxqmog,False,False,False,False
did:plc:76bbh74yfauugva4nrtyuczs,False,False,False,False
did:plc:76cjtqu4yruczgslfsnmpvhj,False,False,False,False
did:plc:76fi72cqdt32bx3rfcqxhpb5,False,False,False,False
did:plc:76fp56of5fxye32ohetbjigl,False,False,False,False
did:plc:76h3xkknzhzrrdlepxsafxqe,False,False,False,False
did:plc:76hipw54ixc5xufudtz2d7gc,False,False,False,False
did:plc:76jjlowjaqocwej3lkefggnj,False,False,False,False
did:plc:76krp5kamwjem5fswk3wliyb,True,False,False,False
did:plc:76lzhhiho2drthkammvgb55q,False,False,False,False
did:plc:76ugqjl37bvdawguj7jlx6vv,False,False,False,False
did:plc:76ulvnc2edcjsqnq242uyix2,True,False,False,False
did:plc:76wqzn3wjqxwqtud4r5etvtq,False,False,False,False
did:plc:772ez5ymagmiqapll5epc33s,False,False,False,False
did:plc:773vjw5ioq2qc3k5lra2hrdm,True,False,False,False
did:plc:775kgbjd4rf3qlxf4weqkqhz,False,False,False,False
did:plc:775quvpfy4iu6z6kb444addc,False,False,False,False
did:plc:775vm3uxqaujf37igllgco23,False,False,False,False
did:plc:776zfsukvuujrhkt562bfkua,False,False,False,False
did:plc:77crvfos2uu35rxtmgtbqkvu,False,False,False,False
did:plc:77dmb4vk6dmsntwjelywpg4z,False,False,False,False
did:plc:77gzt2ke3yp5zouubcoixsnr,False,False,False,False
did:plc:77l6b24hswjzakseljvthwns,False,False,False,False
did:plc:77mpphan3yuljxekahwqygtm,False,False,False,False
did:plc:77nain5pxfvm6eofm42jcv4j,False,False,False,False
did:plc:77nqgosrpdoeqxc242waxn6e,True,False,False,False
did:plc:77pdogo7nsedqpaqhakonzc2,False,True,False,False
did:plc:77pk4fvudbd2vcjejvahg6fa,False,False,False,False
did:plc:77qdefn5idvmefya2t5tzsv3,False,False,False,False
did:plc:77rdu47t26v72ghcuczyo5q2,False,False,False,False
did:plc:77se4qw44bhhpsws4yo6bl7p,False,False,False,False
did:plc:77ug4j5ul7ce64gl6ogpe4o3,False,False,False,False
did:plc:77uimawegl5bkdmlqgnjcyyx,False,False,False,False
did:plc:77uvpgbz2gs3yupxzctx44b6,False,True,False,False
did:plc:77vzrns3vll2tjcaabu6earr,False,False,False,False
did:plc:7a2rnzn5cmnref7thn4gui4e,False,False,False,False
did:plc:7a3br7k4yiqvcgl4dzilf746,False,False,False,False
did:plc:7a47nphhiy37rrori2vrrvo5,,False,,False
did:plc:7a4gue7zy66mhc76y2fh42rt,False,False,False,False
did:plc:7a4uczwwwlrdsmurvl2ldvwg,False,False,False,False
did:plc:7a7eh7nreptklrhtpiuyizju,False,False,False,False
did:plc:7aggqkdktsfovdzlljq2eae5,False,False,False,False
did:plc:7aikjivz7fthgm73fgbausfr,True,False,False,False
did:plc:7akb7ebihkcttbrqpuautso7,False,False,False,False
did:plc:7al6cfs4gq2wp3zfenvb6unm,False,False,False,False
did:plc:7ampfupqjmtbzze74puyyjsa,True,False,False,False
did:plc:7aqxsdo7ftmerpclvkqm6rgg,True,True,False,False
did:plc:7axegjct3ssyznagvtfywktl,False,False,False,False
did:plc:7axm4d5nvh6ue4ry3k2lgctq,False,False,False,False
did:plc:7az4rufiovrojgcw7kw3z3m2,,False,,False
did:plc:7azdp2glgcyaem4cl5qp3ike,False,False,False,False
did:plc:7b37cbqimvf6yyvxyzwj2jgf,,False,,False
did:plc:7b3t4bqndamabxato3w4ifl7,False,False,False,False
did:plc:7b4jdlvhnqhtsjj5xhjxmvwu,False,False,False,False
did:plc:7b5wmtw4v2axtr4oolj2itio,False,False,True,False
did:plc:7bbtmskg3boibxmeyc55jbve,False,False,False,False
did:plc:7bctloumdl3ql75odioun75m,False,False,False,False
did:plc:7bdw5g2qo3s7b45kcurlvicl,,False,,False
did:plc:7belxgc2g2spveges3znqdax,False,False,False,False
did:plc:7bflwvjdnvbnxyf6mpzcf5na,False,False,False,False
did:plc:7bfu4wgbwq63czzzd2flr3sf,False,False,False,False
did:plc:7bhrgmmmvcltq4h6c7u7hayt,True,False,False,False
did:plc:7bhzswpcndziffgkwl272jan,False,False,False,False
did:plc:7bkahelwbjyyfs3rjlrypswg,False,False,False,False
did:plc:7bkcmraapioucgag4adrg363,False,False,False,False
did:plc:7bknhv4lkx5ehuzok3hxtcpq,False,False,False,False
did:plc:7blh5fitc6pgieykmlugwtxo,False,True,False,False
did:plc:7blpgonoxxs3ofjq7vcmup6x,False,False,False,False
did:plc:7blzx5oqlfdoex6ln7o3dqd3,False,False,False,False
did:plc:7bmglsjvbvldkcgcncer6hyf,True,False,False,False
did:plc:7bof2fibz4nmh6ingon52pmu,False,False,False,False
did:plc:7buim7a5nn6xmrfabo67yv3c,False,False,False,False
did:plc:7butxcs7lpehukjw2jmvf6nz,False,False,False,False
did:plc:7bwpuazdx4276tlm6kqltvho,False,False,False,False
did:plc:7bx6ks4hegfffwikddvfiooi,False,False,False,False
did:plc:7c3as5m52iyqd5rshh4cggpb,False,False,False,False
did:plc:7c3fpr7sint7lm6ro5vc25jt,False,False,False,False
did:plc:7c5o6cd4ukmeyvhwnnpuplwt,False,False,False,False
did:plc:7c6p76bejzaislv2nmc4u773,True,False,False,False
did:plc:7c6qbewsjyv7nl2rdv22ulge,False,False,False,False
did:plc:7c75bbrg6jlbtopzqz3itdfm,False,False,False,False
did:plc:7catw77npkvxaatx4xlxzkka,True,False,False,False
did:plc:7cciypxclzbkek5duft7i644,False,False,False,False
did:plc:7ccpgmkztrc5wrqcnncsvmqh,False,False,False,False
did:plc:7ccy4hlfwi7mnkfocr4kmopg,False,False,False,False
did:plc:7cczwn7wgysts54khez4v7rp,False,False,False,False
did:plc:7cdhf5luu4ruql2gttwdneog,True,False,False,False
did:plc:7cebuscjy45j4w35xfhknbw2,False,False,False,False
did:plc:7ci7bixgagebgh2jfytzbtla,False,False,False,False
did:plc:7ckcxz73lwqqughcxbn4767e,False,False,False,False
did:plc:7clbywj3lmesv6utxqocmzdy,True,False,False,False
did:plc:7cncxh75cdskptkbpowqasld,False,False,False,False
did:plc:7ctwhaqksjmr5ywc23aguv6v,False,False,True,False
did:plc:7cvrvychkhwfzrmkdakqrftx,False,True,False,False
did:plc:7cvtootxmngefisvqh44gexc,False,False,False,False
did:plc:7cwl5boslfwdfqq253jb5gav,False,False,False,False
did:plc:7cwsc7dche5qeukldqi352t7,True,False,False,False
did:plc:7cwwdtps5lzr7gwsbfbxyuzs,True,False,False,True
did:plc:7czm72toeh2unsp2ept62log,False,False,False,False
did:plc:7czrvdjkxldupoirkhv5vcqg,True,False,False,False
did:plc:7d2abdyyk54bs42e4wcoerqp,False,False,False,False
did:plc:7d2yl7dpndw43sf75zxwgfhn,True,False,False,False
did:plc:7d2yp4pgydbtgbhn46sjrplm,False,False,False,False
did:plc:7d44snalpdsmagyhegqe3or2,False,False,False,False
did:plc:7d6mqqbcrtoreg7fcgtaiklu,True,False,False,False
did:plc:7d6ostbiselvyqejhznkunar,False,False,False,False
did:plc:7d6qzdx3qod2z65pvry6kq6u,False,False,False,False
did:plc:7d7wa2v45e4rkd6yuryanaao,False,False,False,False
did:plc:7daoybyovraxgn4f5gngcspl,False,False,False,False
did:plc:7ddpahfdaqe6ioeh3jczdrco,False,False,False,False
did:plc:7demthehqqchvo5mtovxtxly,False,False,False,False
did:plc:7desuhavanpjams3e7ttjjhl,False,False,False,False
did:plc:7dfxk75hmqee3mvqvqadsg7j,True,False,False,False
did:plc:7dhlgektqkchoxpp2ubfujzs,False,False,False,False
did:plc:7dhynmiqujcffwzx3hmurjyz,False,False,False,False
did:plc:7diiou5y2sbvvz22f4yyhons,False,False,False,False
did:plc:7ditsi7667pzlxve5kr63u6c,False,False,False,False
did:plc:7dktlg2jitmjjfismzyxzq2g,False,False,False,False
did:plc:7dleugtohf4kjlavlazettkc,False,False,False,False
did:plc:7dlk4jqzjn3vyig2kbw6txia,False,False,False,False
did:plc:7dm3botzdxtigek46plzqjsu,False,False,False,False
did:plc:7dmiwvx4tieo3uisoig6xkxe,False,False,False,False
did:plc:7dmldthcsbmkqtivvbvmkz7q,False,False,False,False
did:plc:7dnwndrl3eq4qsuzgujlgfdc,False,False,False,False
did:plc:7dqczc7w2nts6lhignw7drfm,False,False,False,False
did:plc:7dqiqoa3wmo7gqvqj2o7pel6,False,False,False,False
did:plc:7dqnkjsheqdjjtbf5jg5qys3,False,False,False,False
did:plc:7dqnw3xs4ryilrhfpao6kp2s,False,False,False,False
did:plc:7dqq7jzx5ihmyenii2evwxcw,True,True,False,False
did:plc:7dsfrwc546z2cwbglmhl5f5t,False,False,False,False
did:plc:7dsiss427ytup456yd2uwagb,False,False,False,False
did:plc:7du46re77wwpd7ue2so33nlh,True,False,False,False
did:plc:7dvmpb25eppbkdn5mh3kgywf,False,False,False,False
did:plc:7dz2syajslcjmtxf4wxw5ahm,False,False,False,False
did:plc:7e22on5wci34zaeshl6h4kig,False,False,False,False
did:plc:7e2r625bgcbyinv5yl6f6l6k,False,False,False,False
did:plc:7e3hw64shux7ikibrebi6xx5,True,False,False,False
did:plc:7e6rmbjtzkylrjyaspkqa4nk,False,False,False,False
did:plc:7e7zqatq7lp62ja7od4ukke6,False,False,False,False
did:plc:7ed7bqvmkeobdvxqpjvf3bcd,False,False,False,False
did:plc:7ehkqhchlqlitnbicyogozuo,False,False,False,False
did:plc:7ejw666wcdih3gl5ps6ae5mq,False,False,False,False
did:plc:7ejws7ufopgbqtx4pkpssoau,False,False,False,False
did:plc:7ek2kbdaw6fbkpeclukvhsmm,False,False,False,False
did:plc:7ekeg2wr7uaav3keepmcq2vx,False,False,False,False
did:plc:7ektmixvhdjx63z75u6bcyxv,False,False,False,False
did:plc:7enz5no2xotox2mqjkrel3o5,False,False,False,False
did:plc:7epngoobxlkbhhxlklackqfq,False,False,False,False
did:plc:7eq3pxohs2w7ygfyq37abpzl,False,False,False,False
did:plc:7eq67n3nus43p3ixel5lm5cx,True,False,False,False
did:plc:7eskifu3hv4jq2fjn5wqerya,False,False,False,False
did:plc:7eso2gr2pochgragfjbcpydn,False,False,False,False
did:plc:7esw2cyo7b4qfom6xg6ztpjj,False,False,False,False
did:plc:7etxyoybxiazlfue7x7r7we7,False,False,False,False
did:plc:7eukhgty7lauh3yo3i52bplo,False,False,False,False
did:plc:7eum75hibmcfamvzzpka3lst,True,False,False,False
did:plc:7evbcf7du2v3j7fmnte5gcdf,False,False,False,False
did:plc:7ewun5plxsdmd6ho2uhpmunc,False,False,False,False
did:plc:7ex5fltqffdkswczmgomxoyl,True,False,False,False
did:plc:7exf4z36njzq5zu6q7hpuafp,False,False,False,False
did:plc:7f64qdulrszhatrte3vypkzy,False,False,False,False
did:plc:7f7qkb54j4ik4s6z66k7ocmg,False,False,False,False
did:plc:7fflvrx7nyxncjme3cnpmnwz,False,False,False,False
did:plc:7fguvfyx35tmmuxtyvja5ozk,False,False,False,False
did:plc:7fhtp5ljvpwzhfjgopczjtc6,False,True,False,False
did:plc:7fi5wzji2dbwdk5cflgwv4nh,False,False,False,False
did:plc:7fjlj5sqqstzhok63m5mubab,False,True,False,False
did:plc:7fllbwcbynotoetzbg77rbkg,False,False,False,False
did:plc:7fmabqkjc7ioiwtyqdqzcc4k,False,False,False,False
did:plc:7fnl3skhsnirf3a4kgptmrgx,False,False,False,False
did:plc:7fohz6zschmorjbt4n6vlyag,False,False,False,False
did:plc:7fpeczynthgumtkemhpliox2,False,True,False,False
did:plc:7fq77ywjddp4kaju2gklzi77,False,False,False,False
did:plc:7fqlbonmqeozmzj5o6hkejm5,False,False,False,False
did:plc:7fr4obm5vsj5wbkxiyosgeqx,False,False,False,False
did:plc:7fr7rfgkchogh4s3rb4ewxuz,False,False,False,False
did:plc:7fs4utwmqpgjmz5jtgfqj2fa,False,False,False,False
did:plc:7ft7wtgixelciy7hxtuemya4,False,False,False,False
did:plc:7ftr2iewoouxcmehzecetxwk,False,False,False,False
did:plc:7fw2tvuszn3cy2a3hgcvmalj,False,False,False,False
did:plc:7fwdjloi22j6v34vg7klpeno,False,False,False,False
did:plc:7g3lzqkv5e65zr6shqh3s6vq,True,False,False,False
did:plc:7g4ic3vzf6ts42dmpy5usg4l,False,False,False,False
did:plc:7g5td6fquio4ifa3gbd5mnbb,False,False,False,False
did:plc:7g6ewq4l3mus26vhgslulu6l,False,False,False,False
did:plc:7gaqkl6fsmnvyv33cecnorda,False,False,False,False
did:plc:7gbwrnbgodz3a3jynann533y,False,False,False,False
did:plc:7gefegs2u7lgzjscguvmflia,False,False,False,False
did:plc:7gf6vnvehgonccrqtlkviu5u,False,False,False,False
did:plc:7gfwqqkwbiqfq3qfqa3ezjgm,False,False,False,False
did:plc:7ggc3e4ux44k77vdhmxvtik7,True,False,False,False
did:plc:7gh7aullskqty3qw4cilhpcx,False,False,False,False
did:plc:7ghazeqd3rzhvpumg7uca6dc,False,False,False,False
did:plc:7ghdt3oznzwraxgkv4mf2hjv,False,False,False,False
did:plc:7gk76mehpl4ynpyj2jqm7mzk,False,False,False,False
did:plc:7gkiqkqhdjcl5xy4ux4lie5d,False,False,False,False
did:plc:7gnuf64mxzshk42yggd3owm3,True,True,False,False
did:plc:7gt2kwnnznsjoaf5qvpkppl3,False,False,False,False
did:plc:7gtpw54zvz3spwgv2matvqxl,False,False,False,False
did:plc:7gyeetyrg6bu6zukb26dk57e,True,False,False,False
did:plc:7gyrxwo43d6yikfgfnnwnore,False,False,False,False
did:plc:7gyt7nd3kkuakmanckayk2px,False,False,False,False
did:plc:7h4gjfbt2akqhtkmw6w3dfiq,False,False,False,False
did:plc:7h4ygcxezpnj7u2l3jxsbv5h,False,False,False,False
did:plc:7h54pfkalfhbukkekuuujisb,False,False,False,False
did:plc:7h6r2l2rb6c7o4jh63yw3t6n,False,False,False,False
did:plc:7hcmc4rki3gwfiva3ce3cazl,False,False,False,False
did:plc:7hcmmon4fwud64s7uyftssxz,False,False,False,False
did:plc:7hcuyrhbfbjwqeycykf6se6c,False,False,False,False
did:plc:7hdiblugmp42komoq4sz7bnn,False,False,False,False
did:plc:7hdsud6eubxvryntg5mh3v5v,False,False,False,False
did:plc:7hdvpscglkxwupi62yktv57f,False,False,False,False
did:plc:7hef42gltilqcuhk5abwzq36,False,False,False,False
did:plc:7hfsulrvkbg5rzgtei5y4ycy,False,False,False,False
did:plc:7hjw3n2f7fokngvj5a43ly2k,False,False,False,False
did:plc:7hkibxy75do35pfz2l2c3kkc,False,False,False,False
did:plc:7hkj3c4dafclw24bn5b46bp2,False,False,False,False
did:plc:7hllpp3vqsby6ipenpe6urpj,False,False,False,False
did:plc:7hmoo6anxyfbppf7545kpt7f,False,False,False,False
did:plc:7hnuiuv3dpb5aakw36bgtxzv,True,False,False,False
did:plc:7hoqlaalkdbwg5eiocqed76k,False,False,False,False
did:plc:7hppgm2qos5745jsvxfb33sg,False,False,False,False
did:plc:7hr2jl452anzvxfdtvwitucd,False,True,False,False
did:plc:7hrbvw7xvmembtqvffzhyjad,False,False,True,False
did:plc:7hsfqsamen7otjnyr5cnu2pr,False,False,False,False
did:plc:7htwzxgpefhpr7b7avh4ybjx,False,True,False,False
did:plc:7hu3cugnaylosuwwmvzm6ddr,False,False,False,False
did:plc:7hw7crmsfhlmporswoxoew4g,False,False,False,False
did:plc:7hxijmgvnqlteebgyda3jykx,False,True,False,False
did:plc:7i2agd656aqw3uy27ldc5nlf,False,False,False,False
did:plc:7i2fomexyarexyvecwsfbrix,False,False,False,False
did:plc:7i2grzu3lvuott3xqpl2vv3h,False,True,False,False
did:plc:7i34hokapv5orjhsa2cyfw4f,False,False,False,False
did:plc:7i4ym7itcyzr33p46qji7g4s,False,False,False,False
did:plc:7i5g5yu7owgfwsluamtaumu7,True,False,False,False
did:plc:7i7xosykt2jdttmfyvs76nlg,False,True,False,False
did:plc:7icgndnbbpi4slfoq6ksq6by,True,False,False,False
did:plc:7icouavuixwcgbfq46sttduo,False,False,False,False
did:plc:7icy7ztas5fm4l3l3yamo2cd,False,False,False,False
did:plc:7ideahudi353raacdny6jkkl,False,False,False,False
did:plc:7ih7q3vvbg47lqimjsah44gx,False,False,False,False
did:plc:7iinrqyzoztj4tosijkdbnwu,False,False,False,False
did:plc:7ikv4uzcjcfpm2zr5vozs3ux,False,False,False,True
did:plc:7ilfruj6aj3kdxtyl4uuq7cx,False,False,False,False
did:plc:7ima4kmhr5yzhjle44vzznot,False,False,False,False
did:plc:7imrn22l74x3vcot7qlakkx7,False,False,False,False
did:plc:7io7m7i75cutk43ivlp2kjko,False,False,False,False
did:plc:7iodgi22uzv5a5qqxyzl66df,False,False,False,False
did:plc:7ion65rvmussclkrbo4jbznq,False,False,False,False
did:plc:7iooe62wkjgdfknsxjkjozm3,False,False,False,False
did:plc:7ipbn2mljd3wh3ftl2z44nq2,False,False,False,False
did:plc:7ipprj3k3lju7s7nsxaekbhg,False,False,False,False
did:plc:7iqwqrqzl3hif6n35qzeg4a4,False,True,False,False
did:plc:7is4wx6jybaoignvhrvfntr4,False,False,False,False
did:plc:7is5kef2oeig4pxx44e2ej7h,False,False,False,False
did:plc:7isq2limgtgifvc5mi4uzqkh,False,False,False,False
did:plc:7itheupep3zteih6jwjlg3qb,False,False,False,False
did:plc:7itt2twmc7zhywsq4lyydqqe,False,False,False,False
did:plc:7iusmdxves7igk5zakha6d3g,False,False,False,False
did:plc:7izmnta2u4d7ckftrgfqx76c,False,True,False,False
did:plc:7j2e6xbfu4fa7nb4jf3h45fd,False,False,False,False
did:plc:7j3omnzpj7t2mv6dcxx6lesl,False,False,False,False
did:plc:7j3oyk6tv5jh2ho6bd7nsmxl,True,True,False,False
did:plc:7j4q6w54iatv3rpxzmbyzbz3,False,False,False,True
did:plc:7j5jwuz4utanoxfieckj43jv,False,False,False,False
did:plc:7j5p5gssumwcpx7gblhjkro5,False,False,False,False
did:plc:7jcbbwykuymoevmpf6ihxfil,False,False,False,False
did:plc:7jdfdgf3vxlfkayt43jbzars,True,True,False,False
did:plc:7jf54sncnfh5thdozgikeg35,False,True,False,False
did:plc:7jg2sit6wvhwjsipmgn5xaxs,False,False,False,False
did:plc:7jga3bxmrctzb5nbeyrb2vzn,False,False,False,False
did:plc:7jgyepk6f4cqqnv3wv6jv3uu,True,False,False,False
