author_did,kmeans_cluster,dbscan_cluster
did:plc:blxilps4iwbxicionf2rztej,0,0
did:plc:blxpbj5b46dtaqrqn27uivq5,0,-1
did:plc:bm3hibp6p7a7td5ck6fap32g,0,0
did:plc:bm56iee4tm77oc5fyhyemnwl,0,0
did:plc:bmaiabkrso4kg4jl6dov34dr,0,-1
did:plc:bmcjvd43nqonq3bwsc55uhvw,0,0
did:plc:bmcxyfm7wfjpemub2rqzepiu,0,0
did:plc:bmdzr4mbxlchvkpiqeydzuc6,0,0
did:plc:bmefwzqs3tiehjp3xadratqo,0,0
did:plc:bmehji36efxpzs7rfygopubk,0,0
did:plc:bmfjljx3zacjyixnx35ac64q,0,0
did:plc:bmj5wobiuqzkl7g6iizqo3hx,0,0
did:plc:bmjv2buzhrheifvm62byto6c,0,0
did:plc:bmk56abuwqy72wfzoeotrpdv,0,0
did:plc:bmlqzsm6skkndw7lkv654pwz,0,0
did:plc:bmm7mznrfipzrpwo2k4algxi,0,0
did:plc:bmm7rdkygwteycslspl4wpfa,0,0
did:plc:bmmkoue45fp246fcu4dbg3t3,0,0
did:plc:bmmnyqfq2mlazwtfquxk6ww2,0,0
did:plc:bmnvaccmujyxmcid3czjbu4j,0,0
did:plc:bmoniugh6iqhxvik6njo44dy,0,0
did:plc:bmotsd6ommz4uiy7zyywucrg,0,0
did:plc:bmp6izkkhhavaoco3qyz54s6,0,0
did:plc:bmr6f34ihpypdnbqpak63ng4,0,0
did:plc:bmslck32xh4k5gecxjgsliod,0,0
did:plc:bmuidv3cf5c3iob6jqbxnmf4,0,0
did:plc:bmujc2aqhejemxror4vruq6x,0,0
did:plc:bmusl3inspjvfn47a5hapuzd,0,0
did:plc:bmv2j3a7dkhxrrwrv4hb6faq,0,0
did:plc:bmwdnglsjmbqsstbq5ndlus3,0,0
did:plc:bmwfkpexbo6wqv6dejm6ed6j,0,0
did:plc:bmxnkvq7w5jahyueamx24n2w,0,0
did:plc:bmyne5jtqeyhikeyharl6qby,0,0
did:plc:bmyva5iwyjeo4wph2i2rraz2,0,0
did:plc:bmz6q7zb5opz5kdhnjq7npab,0,0
did:plc:bn2uwz4benlq7ztsqnpecl56,0,0
did:plc:bn3fmyh72kxeulbpfxclwdem,0,0
did:plc:bn42xmitngfvdqj7y4ajjcbq,0,0
did:plc:bn6dinozynnkhxjikh2t2stj,0,0
did:plc:bn6snnpgpx6xb2a2cd6baang,0,0
did:plc:bn6zowmttekkhyrbedilp4vt,0,0
did:plc:bnba7pv6m74bzwchmftbgjxz,0,0
did:plc:bnbpp3aocg2lov5halfqz5ex,0,0
did:plc:bnendza773m4qmqler3qigmn,0,0
did:plc:bneynyso6elual4bruhukj7s,0,0
did:plc:bnfnujpm27z55wmengx2mstl,0,0
did:plc:bnhclnde5e6ou2b5ukjo5kae,0,0
did:plc:bnirdkpz76t4ujzn65grdrdd,0,0
did:plc:bnme74pqdjczpthf7t56g6rv,0,0
did:plc:bnnnxq34r6qeqnzge33hh5v5,0,0
did:plc:bnoq4newgkiwp64ouclalcot,0,0
did:plc:bnozob3hvtulmzi3arpinhvk,0,0
did:plc:bnq5nudx6vhqltm7drj4rb5e,0,0
did:plc:bnqsikkeib5qfiaqpwu2fgfb,0,0
did:plc:bnsaxaruu4mcgyo3w46peax7,0,0
did:plc:bnsbdi3txxw5puifmmpzjdsk,0,0
did:plc:bnt33oknwkb4rlfz52yrzsy2,0,0
did:plc:bntv7q7pvmwguqd5u5biacqu,0,0
did:plc:bnujxpyoqa33zsd3moathfve,0,0
did:plc:bnuqd7rdhwp4u3yjhvzi3cf3,0,0
did:plc:bnwgpceahml6a7nemat4ouac,0,-1
did:plc:bnxtsggsiqmjcq5esidhb6or,0,0
did:plc:bny2fm57m4i5m4wczmim3wec,0,0
did:plc:bnyxf2vizwb6z2ngfvrsfzww,0,0
did:plc:bo3pqe3ks3r5v6rlf2zwbwwa,0,0
did:plc:bo3qs24tzvf23e6yhsx54zwp,0,0
did:plc:bo4fxswgq7fvekrydqqwvoyq,0,0
did:plc:bo65zzkd6unkpwrwmaowxsz7,0,0
did:plc:bo743anddamjtpgg25djgm4x,0,0
did:plc:bo7pmeesyebw7ngwcqj4h373,0,0
did:plc:bocx6yz77pihqzvwmev6cc7n,0,0
did:plc:boecxoqgsexpxeg6dwdcrgi4,0,0
did:plc:bogwflwmqjl47gntkhzn2pli,0,0
did:plc:boiigl5hl7aj7zouhe5qexrj,0,0
did:plc:bokhjcqcigwb3tcg7tgyxupn,0,0
did:plc:boklwbvxzg4u44jqzw2rytlp,0,0
did:plc:bol2p2my4wbhklbgluv7gl2f,0,0
did:plc:bolz3yp2fzevw2sattytepmo,0,0
did:plc:bommp5rztm4i5kgsmdwduzdr,0,0
did:plc:bomoce3hb3cbqp4yfebcay2i,0,0
did:plc:bonnfg2yismrl2n6fhrkckff,0,0
did:plc:booflz4ymu67vkauw6vcft75,0,0
did:plc:boohogsrjystcab4lxsbj44v,0,0
did:plc:bopd7inhqbl3lk2o55cu55df,0,0
did:plc:boq44cxztb6e5xox4traxenf,0,0
did:plc:bor4cwyrytbqtgn5clunqe5c,0,-1
did:plc:bp2jgsewvj67wcb5zlbzlwje,0,-1
did:plc:bp3wkglmkplrvli3wnogytlv,0,0
did:plc:bp4i32uqadnf2efy3guorqlg,0,0
did:plc:bp4l444gzexhjxvt72porin3,0,0
did:plc:bp4xe43sj4jknpjld72zduir,0,0
did:plc:bp5v6oxhwy2glxuclvpp37it,0,0
did:plc:bp6nugv2iy375w4tf46heclo,0,0
did:plc:bpc7nm4rtcchhdq5sfxyrujl,0,0
did:plc:bpdnzuihil5wte7whczypqtq,0,0
did:plc:bpevd273yoppsrujuefuinmz,0,0
did:plc:bpftjyvozdxg62f5jh4eyjts,0,0
did:plc:bpgdmzkgxgntgh2eadk5q5lz,0,0
did:plc:bph42aa6ki7oq6q2puaeaecb,0,0
did:plc:bphv7jw5eiy4zzibwo3xchm7,0,0
did:plc:bpkie4rlufrphh7l3arb3cad,0,0
did:plc:bpmdksbtaenw2eec35dsjlxo,0,0
did:plc:bpn5cgn6vpztrf5gvazqu2yk,0,-1
did:plc:bpotnohnlgcj3fbmp7ugx4en,0,0
did:plc:bpqaqye6fpknwhsdspxtmtj2,0,0
did:plc:bpqulfeozk4agm6qhuojgdvq,0,0
did:plc:bpsnhzktp6b5zvoorsjox5e6,0,0
did:plc:bpssp22tmbfg6irfsjhzzazt,0,0
did:plc:bptseobzpa5i3djexz3ogplw,0,0
did:plc:bpvjiculxsmsp2sbdh2fbbfk,0,0
did:plc:bpvsbzkws4tzuqvrcmqi6546,0,0
did:plc:bpwyn45gwicsidsdsymrbhnp,0,0
did:plc:bpwyoketbvlsq7v3jtkwvlyl,0,0
did:plc:bpxefdnt3jtmxdgsqk2rterz,0,0
did:plc:bpxrrclbcnhrqsdf5gqlwdrb,0,0
did:plc:bpy2fmzjbjt3zooniqt4tqml,0,0
did:plc:bpzfgwjfkeshybbzgpy7glv3,0,0
did:plc:bq3h5lwyv6ba7g2lkvz3xwjx,0,-1
did:plc:bq52gh3kfscmttycsggkubij,0,0
did:plc:bq5afzrm4kxmypukpgfio34a,0,0
did:plc:bq6i77au7eg47rmb26xwol6v,0,-1
did:plc:bqahvofdv3pthfwegyoxxdrz,0,0
did:plc:bqanqegefv5hnukohvidi4f7,0,0
did:plc:bqdfhc7j4cgi4jvkteyfoif7,0,0
did:plc:bqdigh7djfzem7pva5qdxlux,0,0
did:plc:bqebfrirdqx2tzmzcbegwbqp,0,0
did:plc:bqj46tztuoe6rpsmcm7g3dm6,0,-1
did:plc:bqlgmphqehagyzgd6hjonrx3,0,0
did:plc:bqlskbx63xghe6lim2bf245u,0,0
did:plc:bqmbotrlcasihslcxo5lmjpw,0,0
did:plc:bqmu4xw2xvb6co5p4abu5iwd,0,0
did:plc:bqnuveoat75smihu3zk2gb5q,0,0
did:plc:bqnztqlolnjm4t5ohcpo4wbh,0,-1
did:plc:bqoep6wcr3nx2yzkbqtdn7qx,0,0
did:plc:bqqmnlsvb4iknp25ywnwhido,0,0
did:plc:bqt27htggqyei2xxhi24v3bk,0,0
did:plc:bqti6n7wqppqzdaw6ifsrb7i,0,0
did:plc:bqu63pfgeffyhkhx4ga2qk24,0,0
did:plc:bquhpgctjxjwquc5fy25or2s,0,0
did:plc:bqw624nytaaqz4suhykijcqo,0,0
did:plc:br3ezuhchudoplxmo3lvni7b,0,0
did:plc:br4n7vb4kpk7bbfnccqco5et,0,0
did:plc:br5mta7unh2hnl3boqwga72c,0,0
did:plc:brac46gimaqshjybdydejj4y,0,0
did:plc:bracajhoz65npi5o5qx6pqwh,0,0
did:plc:brbt35mueaqeu64a4iqu7nyy,0,0
did:plc:brdxokdmsyr2w7ocwoshfsqh,0,0
did:plc:bre4qoimecia425c76papkwy,0,0
did:plc:brftwiusj4wug6ajujlvzhta,0,0
did:plc:brg6qaxyergsxtplujhefmcd,0,0
did:plc:brjz3gvnbedauoaubmoa4pey,0,0
did:plc:brkqcsbhumrev55bgofqfwci,0,0
did:plc:brkyi5dyofs3zbvluvmqpuoa,0,0
did:plc:brpxxb2jxdwi4hxke2wylref,0,0
did:plc:brqifdxbr6zgdb6b22fngoie,0,0
did:plc:brqlnllf7xspiemiuszughad,0,0
did:plc:brtkwi2kicxql63qsuwjjfwt,0,0
did:plc:brtylwpghl7gdaqwrshoanuo,0,0
did:plc:brubjjikyzolunxx527enb3k,0,0
did:plc:brwapsg6ugeabyzehkowcnbg,0,0
did:plc:brybk2wkzrvijtms4ot5gr7z,0,0
did:plc:bryngh6ftlqkuvoi2q4vup2c,0,0
did:plc:bryo3a3dubmsq7nxp2v6kktt,0,0
did:plc:bryrtvi4actlvel43fu4no56,0,0
did:plc:bs36rndiuqga6sgvjrmw3zwz,0,0
did:plc:bs5e4fthnm5vnokvssxgeqcw,0,0
did:plc:bs5lgu7ksoeifjpakgtwotwt,0,0
did:plc:bs7v67tlkeeqbhpezdd3m5g5,0,0
did:plc:bsc7gdhju5xnndlwqtuwyhuq,0,0
did:plc:bscr3sovrhva3x6lkdtoiadz,0,0
did:plc:bscsqrpe57e76fizetltcmny,0,0
did:plc:bscyychywetwyycknf4dpfwk,0,0
did:plc:bsgewi2wcyqqfwsuszkkwvkq,0,0
did:plc:bshmkaxtfxcngxb6dlgqi5pu,0,0
did:plc:bshr3x6skrx3ruxv5k5qnc3k,0,0
did:plc:bsjknm3rdtloqqfdhuhlqrzt,0,0
did:plc:bsknoml6bnrsno4iggzm6d53,0,0
did:plc:bslktrfoehhp57sooukkb3az,0,0
did:plc:bsnnxdb2se2cdwsbav3ffhe5,0,0
did:plc:bsr47buuo3v6er7mevaijcr2,0,0
did:plc:bsr5iihqqdhacakua2ua3l5a,0,0
did:plc:bssaq26vlxyhe3hsakqo3c4t,0,0
did:plc:bsv6lzjahgkcwkproutyjim3,0,0
did:plc:bsvpkso4pfzgdjt44eo4cerm,0,0
did:plc:bswtn7gbxmshlobyzfridiki,0,0
did:plc:bsx5cdl7apjl6vsyl7vjq52s,0,0
did:plc:bsxdnwiqzobvzi5n5baynes2,0,0
did:plc:bsxeclbhtmxawt7bikqkk7rn,0,0
did:plc:bsxz6zm5xoxibnsxn3we3gc6,0,0
did:plc:bsyi7yxmnfxl74bcooj526sp,0,0
did:plc:bsyujjmolhf3xb22ndjjof5u,0,0
did:plc:bt4jbp2fibtokipewko3mivz,0,0
did:plc:bt6rk3ri3rbndvkcqtavbnid,0,0
did:plc:bt7imfbuinrpnnidop4g7ful,0,0
did:plc:bta7fxpeaxueyojc267bmh52,0,0
did:plc:bte5rmbnakv2pxt6inelomre,0,0
did:plc:btelzhslhd744n2uhtok2zpx,0,0
did:plc:bteue5jwovcxtz3pxtdlcpd2,0,0
did:plc:btitwyhiegkb6f62oguxt6m6,0,0
did:plc:btjthlogjplqbluosiutofb2,0,0
did:plc:btl6qtucdiosblhfkry6n5i4,0,0
did:plc:btmasufldul43nlw34uqkh67,0,0
did:plc:btoridpu5ucqyos34jhox63j,0,0
did:plc:btp4e7zu4x5v6quw2haf2gpy,0,0
did:plc:btrstch35lnqi76octsbklwd,0,0
did:plc:btrz7qffopkrfeywa3llw3gi,0,0
did:plc:bts24mgf7sciwi5xu2xy3a7j,0,0
did:plc:bttgendebsb2hy7xwejt5spq,0,0
did:plc:btuqjrilfffatbvck7xaaasn,0,0
did:plc:btuywobc3tt7p6gc4mroutt3,0,0
did:plc:btzaioaflx2htr3rdabuesqg,0,0
did:plc:btzfzt6oknuto2wdyxxc5ybb,0,0
did:plc:btzjur7kxbp43d64w45cwkrv,0,-1
did:plc:bu4xfhrbwlauoj3gti4kegwc,0,0
did:plc:bu5zuqfvrujiz5ddqcr2dzm5,0,0
did:plc:bu6k4fnpqwlehscmj4en7f2k,0,0
did:plc:bu6wugkn2kaahhdt6rjxc23g,0,0
did:plc:bu7hm2jtwz33j764pubmvdcd,0,0
did:plc:bucowto6dgdqlszhwa2ys6rs,0,0
did:plc:bueaqnkcv7zc4o6dswzdjuqu,0,0
did:plc:bueblnnrhnwnfkqe4vyd5kf5,0,0
did:plc:bueby2cyb7lzjedkjaizspxd,0,0
did:plc:bueykpw6gm44obpcj7q3w337,0,0
did:plc:buh7n233kkxz3wqd4u7bxef5,0,0
did:plc:buixdyu6id73glkhjl3ew6fs,0,0
did:plc:bujvfkcoon2bgmf7o7epjq55,0,0
did:plc:bunugh53twfhdseu6pbmjmul,0,0
did:plc:bunxeobsnorr2homeyff2a7e,0,0
did:plc:buri5e2ky6wzn5cvor7owkzh,0,0
did:plc:buswpwnfdqze3l7rhnxlyehv,0,0
did:plc:buw7lnzpnklomfbka6cpjjnz,0,0
did:plc:buwehkalzwhhddizif5yz23o,0,0
did:plc:buwyzzclalerfbgsewhikxnr,0,0
did:plc:bux4zqqeoh662iv45d7myji4,0,-1
did:plc:buzfgsmogdsan366jvpen4rb,0,0
did:plc:buziy7yipseexmw75hyin5tq,0,0
did:plc:bv2t3xiqv2ovx2us2s4zepwh,0,0
did:plc:bv6jhpygdp5mpntrvdxqrcta,0,0
did:plc:bv7w2lv337hjlivd36xkzzwl,0,0
did:plc:bvbuedwhnaa5rr4pmzzzfdei,0,0
did:plc:bvdadjmsy2x27smtwwm5mggu,0,0
did:plc:bvdfrmxcyt6pa36supdz43jq,0,0
did:plc:bvhg2m3um7grpx255d7itq2o,0,0
did:plc:bvhw7ovjwxmi54g3jin7hauz,0,0
did:plc:bvi52b33tlfnnur6cgrdewdj,0,0
did:plc:bvj5zu75daz5bd7ro6yauhlm,0,0
did:plc:bvjrq6dlbcrj6do3yzrpfu43,0,0
did:plc:bvllzaqhyr42n4u55i6rwjzb,0,0
did:plc:bvlmcp6i7ceolure36h6xz7s,0,0
did:plc:bvnk346yat55jprludzuiggg,0,0
did:plc:bvo2tf6573u345ajkp2ihg6j,0,-1
did:plc:bvptxvb5hkbxq5hsdtswuqpo,0,0
did:plc:bvs6naiqgpzbcfak6g2m4dil,0,0
did:plc:bvtm5ec7kgbtrdejo6ab2hk2,0,0
did:plc:bvu2idtpi3wocynnjmegajrg,0,0
did:plc:bvu6rn5vxziyhf5re26aloln,0,0
did:plc:bvuekkjg6y5yupsskd6boaqy,0,0
did:plc:bvwbo5otmpvtilsacn6roxcy,0,0
did:plc:bvyxajrc6gzfxv5k2jdsbmmt,0,-1
did:plc:bvzjpvgjq55e6gwyed24ui5z,0,-1
did:plc:bw35mx7zohkm3fmtxtixidbz,1,-1
did:plc:bw3aparpljze7orvx346qgqz,0,0
did:plc:bw3ylxnptzpsjcbol2tm6cqf,0,0
did:plc:bw5tjzewweyu5zjlwpps644a,0,0
did:plc:bw7rz43zjvq2ummzlqvfvwmp,0,0
did:plc:bwaarmvf4hkpjnzvlvgy3zei,0,0
did:plc:bwbn4co4ykzj5s3jgj7aljsu,0,0
did:plc:bwc4tr3m6m3gqkvagvglju4r,0,0
did:plc:bwdjw7cgz35jsobutfddfh3u,0,0
did:plc:bwe3plgk2ro7obl6urgpt4iv,0,-1
did:plc:bweum6wasoikogrmbcaidzmj,0,0
did:plc:bwf34igache23cnxlcj24t4p,0,0
did:plc:bwfbg463ad62trj6ze6jopdp,0,0
did:plc:bwfczslhj54xhsd53shpyev6,0,0
did:plc:bwfjjcfpfqwi5yh5odcpxoag,0,0
did:plc:bwgf7cknsewypiwswibsqhzs,0,0
did:plc:bwgrfqu3j3gxh2r3i2ibyzvd,0,0
did:plc:bwj3gm3g54ojzfnnbf2ogkuv,0,0
did:plc:bwjibucwd6a5p2us5vz5xbnl,0,-1
did:plc:bwkdw5dch4r4wv6sxfz64osz,0,0
did:plc:bwlmvbkb4slemo4doi4cwvet,0,0
did:plc:bwnk4pe3gvizzr3pmn6zudlo,0,0
did:plc:bwnkultixuuvsauzbveuu6qq,0,0
did:plc:bwornahikapjodkbaqqdtuz3,0,0
did:plc:bwpxwdtq4i5mzxezteutqq2l,0,0
did:plc:bwsm6jdrpj2ii2w7tw4xt6tx,0,0
did:plc:bwuykfymeivpw3jb2bqbcjut,0,0
did:plc:bwyhte3kdrxwoajuviu6qpsw,0,0
did:plc:bwyvo6fkcusw3sorel7nrdja,0,0
did:plc:bwzlzwqqkledwxm6emgbn3y4,0,0
did:plc:bx2f55ghjammzhiyv6spt5nn,0,0
did:plc:bx3bui56hs5z7ogvkoyzrn6x,0,-1
did:plc:bx55a6ou4ecqyvjettetjyp5,0,0
did:plc:bx5z7gc2xmzwy6lndfrpcush,0,0
did:plc:bx6jdcpepjde2oarbrb2eaqo,0,0
did:plc:bx6ma2qfx2kwfv7socnfdy7m,0,0
did:plc:bx77glalf3xevvrsjq2w4zer,0,0
did:plc:bx7fyvlwosshgwcnvsyznrwe,0,0
did:plc:bx7s5f22v3vmbj7vqnvn7yzq,0,0
did:plc:bxbr3mpesxmi2nbp3d4ajgol,0,0
did:plc:bxcxvomp64qg6caw4oj6fiwc,0,0
did:plc:bxdlcnewr7gmp7izjaubbwy6,0,0
did:plc:bxegs52dub3afxaebuzmiqt2,0,0
did:plc:bxfof7xi4jtpsm2zq4uyg5pb,0,0
did:plc:bxgelkk4rwal72qwbxtncuge,0,0
did:plc:bxhny2g3hp4vd46gf6q5vzfi,0,0
did:plc:bxiqabhjsxxyo4j7xgdccxbo,0,0
did:plc:bxmi2thfg6ohgtxckgjnbbyx,0,0
did:plc:bxnpyatu5nznuk7kbrljvnvw,0,0
did:plc:bxqt6mf5ltpkrkp6pebr7qq3,0,0
did:plc:bxrd7tgklhlalj2ur73bnpc4,0,0
did:plc:bxxllwdqdzmyev5uqqci2564,0,0
did:plc:bxxxaijjjssm7ylgqxvcipsw,0,0
did:plc:bxye3kliufhhxur3cnw3xxb2,0,0
did:plc:bxz2mzgckkz2noaav3jwkvij,0,0
did:plc:bxzjv57um2qt4zokruwowtaq,0,0
did:plc:bya34fm4zuqa23jevmhsxqnl,0,0
did:plc:bybtkeyvd64w5uospprduz4i,0,0
did:plc:bydprkz2ttrxq2pco2ghyqwc,0,0
did:plc:byegirrqdt7xsetsubvsob35,0,0
did:plc:byfuinngd55ic2qoujur53jm,0,0
did:plc:byhs56srn6venrtbh7lekum5,0,0
did:plc:byk65ci2zps662v74gloxatw,0,0
did:plc:byl6bmvt2mmam2hh7bj5ohnh,0,0
did:plc:byodzisfk7yofpduxrw25eao,0,0
did:plc:bysgmujppjcz35a5zijmtijo,0,0
did:plc:byt2qcyxez3nrjymftw57xme,0,0
did:plc:byt33yaw3lggxyeeurufkncj,0,0
did:plc:bytsbfx4ewxz3pwoaeqhrku3,0,0
did:plc:byu34wolft7yauc5vulb6j2d,0,0
did:plc:byufvhewfx6ftsec6xrhd2wn,0,0
did:plc:byv7zsnbikkmf5fte3luh5jz,0,0
did:plc:byvkoh35xutmbwxe3cy2prvz,0,0
did:plc:byxsfos3oqkcoda3tmabvgop,0,0
did:plc:byy22nhpukvh7r7yyrljqcbv,0,-1
did:plc:bz53u7erqdvajqncpdhnwp26,0,-1
did:plc:bz6ceqia47hxuvn6z4jqghg3,0,0
did:plc:bzf5ue46ay6ioh3w45cdsfez,0,0
did:plc:bzmbtvd3pgyxirk4iqkuqhmo,0,0
did:plc:bznf6ki5o3s66pwqkx3beu5y,0,0
did:plc:bzq5n35tdbitisubpyxgf2am,0,0
did:plc:bzs42su5m7nwk7oqeuu5kfsh,0,0
did:plc:bzti7xovm3pidnq5ezwdltjh,0,0
did:plc:bzuh32sigojw7jtpj5bcs3bp,0,0
did:plc:bzvdune543pa7nbwrarjikdn,0,0
did:plc:bzw4mnphd2w46tixo3g4icbu,0,0
did:plc:bzwhqqqm7b4haedyvdt3tpxr,0,0
did:plc:bzxmnoksaw6f43lw5c5qcpcc,0,0
did:plc:c22nwtzrc644quiwa2dcnq7p,0,0
did:plc:c23bdacjg5sx6m275ygebtov,0,0
did:plc:c23lm7asfzxtpn6kyz6hcf5z,0,0
did:plc:c23nxbtqxkagxg2noav2qqlb,0,0
did:plc:c23tj76o6ddf7ji4rardvjri,0,0
did:plc:c24ro475yahtjtynyc3kvtxb,0,0
did:plc:c24xindkdmz3zmmylxhnyw5p,0,0
did:plc:c25dmkfiy5fabviycaeckal5,0,0
did:plc:c25toubs3m2ssa2uwdvxszcd,0,-1
did:plc:c25ybxpapd4v5co5kofgain2,0,0
did:plc:c26clyovqhbu7bns3ls75r7s,0,0
did:plc:c2aqwijxshivyv3tf6fkwmwb,0,0
did:plc:c2bk7z76dmthxbyrntywiahw,0,0
did:plc:c2bymiikpjbmdtaegboy6ab6,0,0
did:plc:c2c2w6bl4euwrjjfkirtntrk,0,0
did:plc:c2fmazwz7zxqcsntuhwmdqaf,0,0
did:plc:c2fr3yqpmjw345ckx2ap7nbj,0,0
did:plc:c2gtnhr5ajq7svbsnwfqzurf,0,0
did:plc:c2gtwigjn7ui4wpbyt76r6un,0,0
did:plc:c2i5hfc7ezyxfuhjt2a27f4y,0,0
did:plc:c2lqkik5jl67dq3p4b5wvb6q,0,0
did:plc:c2mjfv2a7judclufinscuyid,0,0
did:plc:c2ndnuy6bsfaztjv74rrb6n5,0,0
did:plc:c2nix3hx5jfx6j4u43skxaqj,0,0
did:plc:c2p27cezs5iyr4yxcpk4yqqy,0,0
did:plc:c2rezioegkoyawup25tcgqc6,0,0
did:plc:c2swjkkci7dljjizpgye45kv,0,0
did:plc:c2tjovb4n7ntyegumagi5ifu,0,0
did:plc:c2tpfbw3znjtmv5cjciqo7o4,0,0
did:plc:c2vicc4tyqany5rvtkbebdkg,0,0
did:plc:c2wy2wczhqsv2dkrgio3klis,0,0
did:plc:c2zql3tubr53xain7mwklhfq,0,0
did:plc:c344xwnzs2wgqkdo3t6sb3pf,0,0
did:plc:c34w5xhfqd2ncntrzrim24su,0,0
did:plc:c36nayvdmcgkb474sz35zvzr,0,0
did:plc:c36vuyalhlxakebd4gmr33w3,0,0
did:plc:c37abugn6ltgv5gbo7ded2yz,0,0
did:plc:c37bdpctkwsrwuomtf5pz7p2,0,0
did:plc:c3adeazjzyk6seoe6ssaj4ic,0,0
did:plc:c3d2feoswauljmwdzocxyhok,0,0
did:plc:c3dz3fvbxkloirgm23g6yljv,0,-1
did:plc:c3erusd67quhsutcyrdtw6up,0,0
did:plc:c3fhix4m36g6t2xg3yud3mjk,0,0
did:plc:c3ftsq3akm64uukdxkoyp74l,0,0
did:plc:c3gewuxxck3ggp6i2cglkdk6,0,0
did:plc:c3godto4eotqptwcxhrzdvfn,0,0
did:plc:c3h2uzwompo22vilrwjdmdwg,0,0
did:plc:c3hotzjmmtwmvaguvnwrno6m,0,-1
did:plc:c3idg34fajdcoerbtj4bzow5,0,0
did:plc:c3izodugvbhxmnrwtumwlusp,0,0
did:plc:c3k7j3lvzfu5iwecv7fpiheb,0,0
did:plc:c3nln2ouz7jqycnqce5jm3n2,0,0
did:plc:c3ppekdgn2qzxcer2kjxf2gp,0,0
did:plc:c3qfoqxxyez5ousneh5u5kmx,0,0
did:plc:c3royq4jjk4i5ewgwi6wvbxq,0,0
did:plc:c3tf6lbyqgagqykeugkljn5c,0,-1
did:plc:c3tlk3iriexeskfx7f2tme3m,0,0
did:plc:c3u2lf2g2qm2gcgskzyrjknz,0,0
did:plc:c3xnskhcjqr6wqiztxzbpf5w,0,0
did:plc:c3xuc3f3qszdztksxoozb5nm,0,0
did:plc:c3yfly3ako32v4wlt5zcyqp5,0,0
did:plc:c3yj3el2gn5kbfbs7jguxc5z,0,0
did:plc:c3zld55vug7cezmlsa2kx2jf,0,-1
did:plc:c42poah6jpwr5augawgdwm26,0,0
did:plc:c42vrfgt7xkvqauy4h5i4hlg,0,-1
did:plc:c433zvlxrnmw7ogmniwm2w7n,0,0
did:plc:c44qkl5lk7d3fveolxnqosd6,0,0
did:plc:c455nssxq5e73tell53ffxtv,0,0
did:plc:c467fatecs3wgzwx5uejprrb,0,0
did:plc:c4czfs3yndnu4cwlzxa7wfij,0,0
did:plc:c4dj6iltgrjthaehuow7nm6z,0,-1
did:plc:c4dp3eh2lmpizblamb42i5oq,0,0
did:plc:c4ebcbrscoifaty6blqeugao,0,-1
did:plc:c4fdwydatc3d5fknsmxi6cb6,0,0
did:plc:c4fpq5ntf73y6krjtntkl7bo,0,0
did:plc:c4gdsumtb77f6y6sxncvvltj,0,0
did:plc:c4gve6fwxqkbzmavedjpuzt4,0,0
did:plc:c4hbycvfz6aikr42hbrsocbj,0,0
did:plc:c4ighyn3ri3klunnekatelit,0,0
did:plc:c4jra3ftdtjwjm622tm7rcry,0,0
did:plc:c4l4kvru6bqbu7fx7d6vhawd,0,0
did:plc:c4mgouw4sododaobxlycquyi,0,0
did:plc:c4mnhh6xsicfey4w4whrszoj,0,0
did:plc:c4nmfjvb5jokqmdgibnpf2xl,0,0
did:plc:c4nu44o2zuatnqytz6xp65v3,0,0
did:plc:c4ovrfqv6g2kwzgdkiibwrj3,0,0
did:plc:c4pp6ifz6b6egi56j5ehbe3u,0,0
did:plc:c4rhurl7e7vbp7yyzywms522,0,0
did:plc:c4ukslp3ps5ubppifdgbxqnt,0,0
did:plc:c4vrlto23ppwquv6om5u72pf,1,-1
did:plc:c4vu5dindftm76ze2rrxfz2p,0,0
did:plc:c4wa6263g4xpxkeihseuols6,0,0
did:plc:c4z2wmavaqwwwtlxwu7fd3ku,0,0
did:plc:c4ztbrzfczpnm6suihyuhp6v,0,0
did:plc:c55tv6wp27lx32ta65m7i3pg,0,0
did:plc:c56dfqq2kropq4ys65h5pvgr,0,0
did:plc:c56ng6jdqdxngdrrz5s7t3sv,0,0
did:plc:c57f7eyj7furvj5aoznxegze,0,0
did:plc:c57vwowzsatkii65vsf25lkp,0,0
did:plc:c5az35dqqdxy6os2mlefmzsb,0,0
did:plc:c5cs3j3thw5zbtjan4ujggtt,0,-1
did:plc:c5e2oniflyuhmygcp3cnr4yi,0,0
did:plc:c5eay4pdsiwou7v7zuzk6hzr,0,0
did:plc:c5hzwxdgd7acryhffrgl6hkd,0,0
did:plc:c5j2vlyuxapgs4b6pokwlalb,0,0
did:plc:c5jppapadloydxixde3kclma,0,0
did:plc:c5lutt5z75vyro6365dyacz6,0,0
did:plc:c5oatclvdcuy2gjpukx3aofs,0,-1
did:plc:c5pfif6sgvhkx74vde6bnilj,0,0
did:plc:c5q3kdvao354ti5u5vdz27wj,0,0
did:plc:c5qlrihsnjqr5w32ri3i2oae,0,0
did:plc:c5rh46ed6kpelxloeaycpsb7,0,0
did:plc:c5uhrnlkfwd5ngasb46nf6la,0,0
did:plc:c5wpwozdgxtyhq4cy2s2k5at,0,0
did:plc:c5xsbkr64kjb7hxzvhtu3zfb,0,0
did:plc:c63v7f4xejvibq6rdkk4txce,0,0
did:plc:c64xteducsyhdvydgevbkrii,0,0
